ID	TARGET	TEXT
2801	深圳禁摩限电	禁摩托和电动车是不合理的，毕竟不是人人都买得起车。代步工具总是要的！但是，电动车必须要上牌照，考证！违反交通规则罚款！不然，真的出事太多，我们这里小县城，电动三轮车，电动自行车横行，随意变道，随意拐弯闯红灯每每开车遇到他们，我都赶紧让行！惹不起
2802	深圳禁摩限电	深圳市全面禁摩限电，外卖小哥开始骑自行车了，以后要在饱着的时候就点餐，不然等你饿了，叫妈，叫饿了么，都没有用[再见] 
2803	深圳禁摩限电	深圳的禁摩限电，与北京限人事实上是一致的，都是权力治理的城市。在披着皇帝新装下的权力恣意打压底层民众，一只手持着法，一只手亵渎法，一群不计结果的无能、流氓与混蛋的治理者。
2804	深圳禁摩限电	#深圳禁摩限电#还记得在地铁口打过的摩的
2805	深圳禁摩限电	#深圳禁摩限电#请有关部门给个解释呗 | .
2806	深圳禁摩限电	深圳电摩确实要禁,人多车多路又窄,操控性也不好,还骑得飞快,飕飕什的,遇到个意外啥的,刹车都来不及。去年,亲眼见一小伙子开个偏三轮拐急弯,硬是把自个从车上给摔了出去,飞向路边的指示牌,摔得爬都爬不起来！还有,一母亲骑电动车送孩子上学，把后座的孩子给抖掉了，结果……今天,差点被送外卖的撞上！
2807	深圳禁摩限电	深圳禁摩限电，说明两个问题：1、官员懒政，不深入调查研究，找出规范方法，直接不让上路。影响百姓生活。2、站在有钱人的立场。 有钱人开车，没钱人骑电车。撞死撞伤人最多的是汽车，为什么不禁汽车？
2808	深圳禁摩限电	懒政，恶行，考虑过过渡和方便群众吗？ 
2809	深圳禁摩限电	不知道规范只知道限制,这就是治理水平,因官员大量腐败,所以要公开官员财产,口号喊了多少年也没动静,还是对付百姓的政策出台的快啊 
2810	深圳禁摩限电	想要逃离这座城市了，电动车天天抓的严，可是工作中必须要用到的交通工具，已经被抓一辆了，比打牌输钱难受多了，跟土匪有什么区别呢，想想自己的家庭又必须得坚持工作着，活在当下真难！
2811	深圳禁摩限电	深圳禁摩限电给普通民众上了一堂生动而残酷的民主课。我不关心政治，也不是访民，只想安心工作，买了房过上自 己的小日子，但残酷的现实无情地击碎了民众的“中国梦”，你不关心政治，政治却很关心你。今天你不维护别人的权力，明天你的权力就会遭到践踏。民主不能当 饭吃，但民主能保护你的饭碗。
2812	深圳禁摩限电	现在开车尽量不抢黄灯了。伤不起，即使是三四十码，碰到突然冲出来的电驴你也刹不住。深圳“禁摩限电”你们都出来吆喝了，摩电不守交规怎么不见你们出来说？执法不力、又不自觉没法约束，只能禁！
2813	深圳禁摩限电	很多城市的道路都不设非机动车道了，自行车也禁了吧！//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED
2814	深圳禁摩限电	#深圳禁摩限电#真恶心！ 看过电影V字仇杀队吗？ 不远了
2815	深圳禁摩限电	配额不足，配额不足，配额不足！禁摩限电没错，但更需要更好的对快递业进行规范管理。能否与快递业一起制定相关的从业规定？例如对从业人员的管理，像机动车违章扣分一样，处罚多少次后不得再从事快递行业等方法管理起来。而不是一味的抓抓抓！疏导还是堵死都不是目的，目的是规范起来少造成事故！ 
2816	深圳禁摩限电	北京的扫黄没有东莞彻底给了卖淫嫖娼工作者充分发挥空间，打击黑摩的电摩也没有深圳力度大，要和谐//【酒店遇袭女孩身份曝光：杭州工作来北京出差】 http://t.cn/Rqbe6qI
2817	深圳禁摩限电	毫无红绿灯概念的电摩 
2818	深圳禁摩限电	#深圳禁摩限电#还可以这样搞，没四个轮子车的深圳人，限期一个月迁出深圳！违者拘留！然后国家再出台政策，买不起四个轮子的车的都去交通不发达的农村！违章判刑！
2819	深圳禁摩限电	深圳就是他妈的吃饱撑的扯淡 电摩跟 汽车尾气比起来算什么？还让不让老百姓活了， 一帮浪B，缺德缺智没有人情味，祝，下这个命令的提这个意见的出门撞死 吃饭噎死 喝水呛死 祝你们 除了不能死，其他的大病小病 全得一遍
2820	深圳禁摩限电	深圳本是改革开放的排头兵，但看看他们做的事，真不配这个称号。都已经到了这样的年代，从中央到地方，从顶层到基层，依然我行我素地拍着脑门定政策。国家层面的拆墙破院政策、大都市深圳禁摩限电政策，小城市周口强行平坟政策，某高校的集资房强行加价政策……这些制定政策的官员是否知道文革已经结束
2821	深圳禁摩限电	如果政府禁止制造和买卖电动车，老百姓还会有那么多人骑么！就会拿老百姓说事儿！ //【深圳禁摩限电运动造就另类“坟场”】 http://t.cn/RqLXKut（分享自 @一点资讯）
2822	深圳禁摩限电	邮政报刊配送范围短，也在五公里以内。应该用自行车配送！怎么不敢拿邮政开刀？？？//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGvKJp
2823	深圳禁摩限电	上海不禁，香港不禁，台湾不禁，光深圳人的素质低吗？沪港台道路条件不是比深圳更差吗？为什么人家不禁还能管好？懒政懒政，关键是懒，不想花功夫，就想一禁百了，要那么简单还要政府干啥？ 
2824	深圳禁摩限电	电动自行车的最大问题是，刹车刹不住。因为车子小，速度快，如果刹车刹得猛，骑车人会飞出去。从这个意义上说，电动自行车是有原罪的。 
2825	深圳禁摩限电	关于深圳警察禁摩限电的法律依据,我看到就感觉可笑.深圳是经济特群拥有自己的立法权.条例可以分分钟修改的.内地那些屌丝怎能懂得哦. 
2826	深圳禁摩限电	@深圳交警 今天看到新闻 好多物流公司员工 因骑电动车被抓 我个人认为：限制电摩是好事 但要针对个人行为 物流公司的送货车和银行的运钞车一样 划分到特种电车 应该区别对待 不能一刀切  个人建议 供大老爷参考
2827	深圳禁摩限电	不治黑车你们说监管不力，治黑车你们又烂政。你们现在为其喊冤，等上路了到处都是横穿闯灯的摩的电递你们又骂开了 
2828	深圳禁摩限电	严重支持你们依法依规查处非法营运以及到处乱窜的电动车行动。网上喷子太多，怎么做怎么说都会有人不满意。
2829	深圳禁摩限电	大势纷乱 无论经济形式有多恶劣！人民也要高兴地养活公务员 不然的话 第一步 不让你骑车『深圳禁摩限电:拘一人奖500元_手机新浪网』http://t.cn/RqAHvBG
2830	深圳禁摩限电	安全问题，重要的不是用不用，而是管理。摩托车全部禁止，就没有摩托车的安全问题了。汽车全部禁掉，就没有汽车安全的问题了。全国每年交通事故死亡超过10万，而且我相信过去30年的数据，这个增长超过100000%，大家要不要禁止汽车上路？
2831	深圳禁摩限电	现在政府的不作为乱作为简直令人吃惊！国家商标局因为缺纸7个月不发商标注册证书；深圳限电摩令的执法无据，其实背后是电摩国家标准迟迟不能出台。有这样的劣迹，难道没人负责吗？我算是彻底服了！@陈有西 @司马南 @环球时报 @人民日报 @央视新闻
2832	深圳禁摩限电	为什么要禁用，为什么禁摩托车，电动车，为什么在别国，在台湾都不禁，这么好的交通工具，政府要禁就是对的吗？政府管理交通不得力，不仔细研究发发挥其长处，懒于勤政，不顾百姓需要，用禁的办法，是无能的表现。 
2833	深圳禁摩限电	深圳禁摩限电 桥下“电单车坟场”-图库-手机搜狐 http://t.cn/RqLEwK0 【分享自悦动浏览器】 二百五的政策，半吊子政府
2834	深圳禁摩限电	#深圳禁摩限电#有种就去斩断根源嘛，我们这些平民百姓花钱得到的私人物品却成了违禁品，被没收，人被拘，不是很好笑吗？施政者本末倒置，让我觉得可气又可笑。
2835	深圳禁摩限电	怀念大学里有电摩的日子，说要去拍拖然后跑到了深圳湾公园在海边拍了几张照片太冷了就走了
2836	深圳禁摩限电	对于这种禁了再卖官方货，你有什么想法
2837	深圳禁摩限电	#FT一周精选#【禁摩限电：国家权力“内卷化”之弊】才让多吉：深圳交警实施“禁摩限电”整治活动，在街头巷尾对摩的、电动车围追堵截。国家权力的扩张应以提高社会运行效率为目的，否则就会成为权力“内卷化”，这似乎满足了一部分民意，实际上则违反了社会运行规律。http://t.cn/Rq49J2y
2838	深圳禁摩限电	动不动就禁止这禁止那，这特么什么事还要那么多人管理干嘛？吃人饭不干人事
2839	深圳禁摩限电	建开放小区，拆围墙；深圳禁摩限电……这些如果从地产利益维护者和新兴势力之间的较量更好理解，前者为保守与传统，后者为新近崛起，究竟如何平衡继续观察。
2840	深圳禁摩限电	不让上路，为啥要生产电动自行车！！！ 
2841	深圳禁摩限电	《沁园春·深圳堵车》：深圳风光，千里车流，万里人潮。望深南内外，车行如蚁；北环滨海，汽笛啸啸。司机烦躁，膀胱欲破无处尿。看日落月升，尚未过桥。交通如此糟糕，引无数驾友赴公交。叹神龙大众，慢如蜗牛；奔驰宝马，无处发飙。一代天骄，兰博基尼，泪看电摩把车超。
2842	深圳禁摩限电	#深圳禁摩限电# 我也坐过搭客电摩，也对乱闯红灯的电动车深恶痛绝。但这样一刀切，对所有电动车赶尽杀绝，究竟怎么评估的？当需要禁止和限制某些行为时，一是提供过渡期观察执行效果，二是给正常需求提供足够的替代方案作为支持，这两点都没体现出来。这次网上的负面评价至少给深圳形象扣10分了
2843	深圳禁摩限电	#深圳禁摩限电#交警为撒要骑摩托车？知道实用性？为毛不开4轮巡逻？
2844	深圳禁摩限电	快递哥真心不容易啊。感觉深圳要乱！
2845	深圳禁摩限电	#深圳禁摩限电# 讲真，只要规范管理，电动车摩托车真的没问题，想起最近将在全市推行禁外地车牌的政策，真心感觉深圳离开放包容这四个字越来越远了
2846	深圳禁摩限电	有关部门在下决定的时候能不能考虑周全一点，全面禁摩，禁电动车，快递的电动三轮也禁止上路，直到现在半夜了，还在路上查，导致快递员不敢开车上路，快件全部滞留，堆积如山。 
2847	深圳禁摩限电	非常反对禁止电动车！！不应该粗暴禁止！应该想办法去解决！毕竟电动车为人们带来了太多太多的好处！ 
2848	深圳禁摩限电	应该常年搞禁摩，下沙天桥这，上下班高峰期本来人就多，那些瞎眼狗还堵着通道拉客，一个个贼眉鼠眼的，城市的毒瘤。
