ID	TARGET	TEXT	STANCE
2876	深圳禁摩限电	【紧急！！！见到这个女人请速报警！】24日9时40分左右，4岁男孩廖子龙在江西赣州安远县版石镇菜市场，被图中红衣女子抱走，至今尚无线索。有知情者，请拨打0797-3724042或110与警方联系。转起来！揪出人贩子，解救孩子！	
2877	深圳禁摩限电	深圳的百姓们很老实啊，欺负到原始社会了//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST
2878	深圳禁摩限电	【分享自 刀笔吏 的@网易LOFTER 】里宁: 深圳严查电摩，扣人、车无数，这一雷厉风行的霹雳手段再次凸显出在吾国经商做生意所面临的无... （阅读全文：http://t.cn/RqcmzUN 下载LOFTER客户端：http://t.cn/RPU0pi2）	AGAINST
2879	深圳禁摩限电	#今日看点#1.新学期南山超4成校长变动，人事调整共涉及正、副职校长63人；2.望海学校10月开工；3.“春笋”有多高？329.5米，未来深圳西部第一高楼“身高”揭晓；4.深圳湾公园，你可以再亲民点；5.“如果需要，我们会帮忙修路”，家长盼荔海二道建设加速；6.“电摩”据守地铁口，仍有市民“挨宰。	NONE
2880	深圳禁摩限电	有理有节，备案制度应该有一两年了吧，我们公司当时集中办理过，并不是传闻的突查吧。 	FAVOR
2881	深圳禁摩限电	#深圳禁摩限电#还好最近没买东西	NONE
2882	深圳禁摩限电	发表了博文《深圳“禁摩限电”：一锅半生不熟的夹米饭》一场被称为史上最严厉的“禁摩限电”整治行动在深圳进行，重点打击在地铁口、公交站点、口岸和商业区等非法拉客违法行为，此外，还将对严重超标、没有牌照的电|深圳“禁摩...	AGAINST
2883	深圳禁摩限电	想问@京东快递 在深圳禁摩限电的黑政策下怎么做到上午下单下午送达的？下的单以为今天收不到呢！	AGAINST
2884	深圳禁摩限电	#深圳禁摩限电#  当刻的中国应是个人行为最自由的时代了 而当我们国力越高 素质越强时  个人自由就越少了 所以。 |	AGAINST
2885	深圳禁摩限电	刚看深圳卫视第一现场报道，小偷潜入福田一小区，连偷５家，业主损失超２００万——两点联想：一，近来深圳盗窃案是否增加？二，与近来禁摩限电是否有关系，一些电动车不能载客谋生了，是否会转行做小偷？——这只是缺乏数据支撑的个人感觉，不足为凭。期待权威部门能释疑解惑。	NONE
2886	深圳禁摩限电	支持禁摩这一行动，摩托车非法营运每年都能酿成几起悲剧，闯红绿灯，不礼让行人，与机动车抢道，比比皆是！交警执法需要温和一点，切勿暴力执法！ 	FAVOR
2887	深圳禁摩限电	给非机动上机动车道的都是没开车的吧 你不知道有多讨厌？道小超它不是 不超它速度又不够又不遵守交通规则 	FAVOR
2888	深圳禁摩限电	分享视频：深圳禁摩限电首日拘留三百余人！！http://t.cn/RqLQaP2 |秒拍视频	NONE
2889	深圳禁摩限电	深圳“禁摩限电”引发争议，摩电是民生，一刀切就是损害民生，懒政，治理摩电要抓好顶层设计。如何安全便民兼顾，习书记“治大国如烹小鲜”，摩电不只是简单的禁限，需要法制的思维创新的方式加以解决，许多城市难题，希望在实践中行之有效的方法，使城市更安全，有序文明。 	NONE
2890	深圳禁摩限电	#治理拥堵#北京的治理拥堵毫无成效，原因是管理者陷入了火上浇油的怪圈，走不出来了。大家试想一下，禁摩限电要达到什么目的，和治理堵车有关吗？我说有，是逼着人们去买车参加拥堵。如果反过来想想，采取提倡使用电动车，促进电动车遵规守纪的一系列措施，来减少汽车上路，那拥堵不是就迎刃而解了吗？	AGAINST
2891	深圳禁摩限电	#深圳禁摩限电# 按照机动三轮车上牌就是了，就是需要C4本。	NONE
2892	深圳禁摩限电	【关于禁摩限电】这是明显的不负责任的措施，官方给出的原因是摩托车电动车造成的交通事故高，死亡人数占总数的4分之一（深圳），那请问：其它四分之三是汽车造成的吗，为何不把汽车禁了？造成交通事故的根本原因是不遵守交通规则而不是什么车，政府应该做的是规范电动车行业标准，	AGAINST
2893	深圳禁摩限电	【沈岿：“禁摩限电”考验政府法治能力】近日，深圳的“禁摩限电”（禁止或限制摩托车、电动自行车行驶的简称）行动，引发公共舆论的漩涡，并再次激起针对全国不少地方发生的类似措施之合法性、正当性的质疑。看似不那么起眼的“禁摩限电”行动，其实是在真正考验地方政府的法治思维和法治能力。笔者将	NONE
2894	深圳禁摩限电	#深圳禁摩限电# 已查扣电动车万辆拘留近千人，有公司日接件量从8万件下降到1万余件。非驴非马就按骡子另立标准就好，去年呼和浩特因限制电动三轮使得小哥骑马送件，深圳希望小哥们骑啥呢？中国和深圳的发展靠的是灵活和与时俱进，并不是靠扣押和拘留！法治社会不见法，拍拍脑袋领导大！#晚安中国！#	AGAINST
2895	深圳禁摩限电	布吉长龙这边能禁非法载客电摩和非法载具吗@深圳交警	FAVOR
2896	深圳禁摩限电	深圳为什么要禁电摩，电车？ 搞不懂……ZF 只用屁股想事情，民众怎么办！	AGAINST
2897	深圳禁摩限电	#深圳禁摩限电#我相信政府出台这个政策肯定是有他的考量的，深圳目前的道具状态禁摩限电是最合理的。我看到的评论大多是非深圳的，因为舆论错误的引导他们禁摩限电是针对快递行业。如果你们体验过深圳的道路交通，你真的会完全支持。横冲直撞窜来窜去，行人怕，司机怕，对于他自身来说也是一种危险……	FAVOR
2898	深圳禁摩限电	讲真，没有任何一个城市的官员会因为想刺激汽车市场去禁摩禁电，汽车销售走的是国税，环保还是指标压力大。更多是因为电动车影响城市形象和交通安全，前者是洁癖，后者是现实 	FAVOR
2899	深圳禁摩限电	深圳禁摩禁电还是权力的任性与野蛮，反智反人性，反道的时代。好悲哀。不知抗议为何物？不知权利为何物？不知自由为何物？这是一个没个性的时代，只有奴性。野兽性。	AGAINST
2900	深圳禁摩限电	#深圳禁摩限电#4月12日，南头中队蜀黍在辖区开展禁摩限电整治，对摩托车，电动自行车各类交通违法严查。对涉嫌扰乱公共秩序非法营运电动车一律拘留。目前已办3宗拘留，行动还在持续中。	FAVOR
2901	深圳禁摩限电	#深圳禁摩限电#看到禁和限这样的字眼，特别刺眼。就想起来“道路以目”这个成语，虽然没这么严重，但是政府应该做的，难道不是疏导和引导么？不过因地制宜啦，也许人家市民满意？不过TY要是禁电动车就不得了了，毕竟公共自行车已得到充分利用，车道分明，秩序井然，发展暂不提，幸福感大概比深圳强。	AGAINST
2902	深圳禁摩限电	福田区岗厦村牌坊这里交警正在执法查非法电摩，有人暴力抗法，并辱骂执法交警，被当场制服，公安已赶到将抗法者带走@深圳微博发布厅 @龚文祥	FAVOR
2903	深圳禁摩限电	【感佩深圳文化 】孔子第79代嫡长孙孔垂长在市民文化大讲堂开讲。▲余英时余世存傅益璇严明 世事喧嚣与你静谈思想 。▲深圳一名大一新生昨在大梅沙海域溺亡 。▲南山三名失踪电摩司机均被一残疾拾荒者杀害。晚报早新闻，更多精彩请点击http://t.cn/zWmxJU0	
2904	深圳禁摩限电	社会主义核心价值观：富强、民主、文明、和谐，自由、平等、公正、法治，爱国、敬业、诚信、友善。有奖竞猜：禁摩限电是在践行那一条？	AGAINST
2905	深圳禁摩限电	#深圳禁摩限电#转发图片，加她免费给你做【表白】	NONE
2906	深圳禁摩限电	计谋性执法只抓快递，是为了摆脱公众对他们的执法力度的怀疑！载客电动车不抓是利益链条，抓个载客电动车500元可以提车继续营业！//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 	AGAINST
2907	深圳禁摩限电	汽车排放污染，不能号召大家以步代车吧，当社会物质达到一定水平，电动车自然减少，毕竟是底层群体目前谋生的主要工具，政府就不能以人为本吗？//【深圳禁摩限电，要多些情与法平衡】	AGAINST
2908	深圳禁摩限电	妈的，谁不知道中国快递行业在世界是一流的，你们这么一搞，岂不是釜底抽薪。	AGAINST
2909	深圳禁摩限电	可以禁，但是非运营用的不该抓，还有，既然抓了就不该罚钱就可以拿出来。『深圳禁摩禁电放大招：四种人直接抓_腾讯』	AGAINST
2910	深圳禁摩限电	你们这样报道不冤枉人吗？深圳虽然禁摩限电，但对快递业明明有特殊政策，快递业是可以使用备案过的二轮电动车，走禁行路段。这些人明明可以走正规途径上牌上路，非要图方便无证违章上路，上路还横冲直撞不遵守交规，不抓他们难道还要给他们发奖励吗？	FAVOR
2911	深圳禁摩限电	啥叫共同奋斗，深圳禁摩禁电谁整的，我的工资什么时候能到我手里	AGAINST
2912	深圳禁摩限电	我正在看#锵锵三人行# 完整版：深圳“禁摩限电” @腾讯视频 |完整版：深...	NONE
2913	深圳禁摩限电	#深圳禁摩限电# 以禁代管，政府实在无能！暴力执法！	AGAINST
2914	深圳禁摩限电	深圳禁摩限电太任性_  青岛也如此  禁摩限电 为何还要生产 为何可以买卖 为何不给挂牌办证 行与不行都是你们说了算？ http://t.cn/Rqyf0jI	AGAINST
2915	深圳禁摩限电	#整治直击#根据网友举报“大浪南路道路两侧电动车很多，在机动车上横行，建议清理“一、龙华交警大队龙华交警中队已长期联合街道办打非部门、公安分局、机训大队在辖区范围内开展“禁摩限电”整治，对辖区内摩托车、电动车非法营运、冲禁令等违法行为进行查处。2016年1月至今，共查扣电动车4800余辆、	NONE
2916	深圳禁摩限电	@财新视频【深圳“禁摩限电” 被改变的生活：快递员】深圳“禁摩限电”整治行动雷厉风行，快递行业首当其冲；90后快递企业加盟店主仅有的员工因遭抓车而辞退，店主请来双亲帮忙仍无法应付巨大量货件 http://t.cn/Rqo3BNy	NONE
2917	深圳禁摩限电	支持深圳交警！真该管管，亲身经历，一辆电动三轮逆向行驶，还是在一个高架桥路段，我从桥这头过来，到最高点看到前面的路时一辆三轮逆行迎面过来，紧急刹车外加打方向才避开，差点和旁边车撞上。 	FAVOR
2918	深圳禁摩限电	这还让我们底层人民怎么活，看看你们这些开车的把空气污染成什么样！	AGAINST
2919	深圳禁摩限电	#深圳禁摩限电#丹竹头地铁站下面那么多摩的，你倒是抓啊？是不是交了保护费就视而不见！！ |深圳·丹竹...	FAVOR
2920	深圳禁摩限电	深圳禁摩限电，我今早中招了	AGAINST
2921	深圳禁摩限电	深圳的百姓们很老实啊，欺负到原始社会了//【深圳禁摩限电对准餐饮业:只可自行车送外卖】	AGAINST
2922	深圳禁摩限电	【“禁摩限电”：是对底层民众的漠视】今天他们会禁摩限电，明天他们就会砸烂其他他们没能力管的交通工具。更糟糕的是，这种管理方式明知是违法的。http://t.cn/Rq5yLj8	AGAINST
2923	深圳禁摩限电	3月21日，深圳“禁摩限电”工作开始集中整治。行动开展10天以来，共查扣电动车17975辆、拘留874人。然而有快递企业直言，因派件车辆不敢上路派送和接件，日接件量从8万件下降到1万，有些快递员则要待交警下班后才收派快递。	AGAINST
2924	深圳禁摩限电	到时候自行车多了，不知道会不会也禁止自行车上路呢？//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST
2925	深圳禁摩限电	【深圳禁摩限电 桥下“电单车坟场”-图库-手机搜狐】更多精彩尽在360手机浏览器！http://t.cn/RqLEwK0	NONE
2926	深圳禁摩限电	【史上最强悍促销】闹得沸沸扬扬、查扣快递小哥的深圳禁摩限电，是为了卖汽车啊？史上最悍促销，牛！！@放眼观粤	AGAINST
